,clicksCount,colorDepth,keyMediumCount,keyMediumSpeed,keyMediumTime,middleSpeed,screenDiagonal,screenHeight,screenWidth,userAgentCoresCount,userAgentDownLink,id,windowHistoryLength,userAgentSaveData,userAgentRtt,screenOrientation_horizontal,userAgentCodeName_Mozilla,userAgentEffectiveType_3g,userAgentEffectiveType_4g,userAgentName_Netscape,userAgentPlatform_Linux,userAgentPlatform_MacOS,userAgentPlatform_Win32,userAgentPlatform_Win64,Class
3812,14,24,16,36,559,0.4295299163684511,50,1080,1920,7,14,67,4,True,58.0,1,1,1,0,1,1,0,0,0,0
3813,19,24,5,47,1069,0.09180373538257112,50,1080,1920,9,6,7,5,True,188.0,1,1,1,0,1,1,0,0,0,0
3814,14,24,5,35,554,0.3576531196037955,50,1080,1920,9,20,98,3,True,311.0,1,1,1,0,1,0,1,0,0,0
3815,0,24,5,50,1093,0.17511913902115145,50,1080,1920,13,9,37,2,False,23.0,1,1,1,0,1,0,0,0,1,0
3816,14,24,2,22,559,-0.15584471759632826,50,1080,1920,8,9,19,1,True,121.0,1,1,1,0,1,0,1,0,0,0
3817,6,24,6,18,541,0.07799466820667306,50,1080,1920,10,12,61,4,True,172.0,1,1,1,0,1,0,0,1,0,0
3818,9,24,8,42,332,0.6986721616498226,50,1080,1920,12,10,6,3,True,32.0,1,1,1,0,1,0,1,0,0,0
3819,13,24,12,27,647,0.2671427563972017,50,1080,1920,11,14,34,4,False,83.0,1,1,1,0,1,0,1,0,0,0
3820,22,24,5,22,565,-0.05743330532847867,50,1080,1920,10,12,24,3,True,99.0,1,1,1,0,1,0,1,0,0,0
3821,3,24,13,37,752,0.2666896806520509,50,1080,1920,8,11,25,3,True,206.0,1,1,1,0,1,0,0,1,0,0
3822,10,24,4,44,909,0.0416975863191732,50,1080,1920,15,8,98,4,True,96.0,1,1,1,0,1,0,0,1,0,0
3823,17,24,3,19,609,0.1662506306010747,50,1080,1920,10,21,76,2,True,61.0,1,1,1,0,1,0,0,1,0,0
3824,18,24,5,31,693,-0.3462597824162066,50,1080,1920,12,9,49,5,False,100.0,1,1,1,0,1,0,0,0,1,0
3825,22,24,7,27,971,0.34226446776933095,50,1080,1920,11,10,17,4,True,242.0,1,1,1,0,1,0,1,0,0,0
3826,14,24,8,42,871,0.08257557619255776,50,1080,1920,7,13,20,2,False,156.0,1,1,1,0,1,0,1,0,0,0
3827,5,24,8,10,177,0.0498162492491565,50,1080,1920,8,18,53,3,True,59.0,1,1,1,0,1,0,0,1,0,0
3828,3,24,9,44,958,-0.014228833128663312,50,1080,1920,16,15,21,5,True,102.0,1,1,1,0,1,0,1,0,0,0
3829,3,24,6,56,561,0.0759136620385418,50,1080,1920,9,9,53,3,True,75.0,1,1,1,0,1,0,0,0,1,0
3830,17,24,6,70,800,0.01596182426699095,50,1080,1920,11,13,58,2,True,129.0,1,1,1,0,1,0,0,0,1,0
3831,17,24,8,56,1137,0.4684223431504662,50,1080,1920,14,9,2,3,True,99.0,1,1,1,0,1,0,0,1,0,0
3832,15,24,4,34,1187,-0.12953781145959187,50,1080,1920,12,16,40,4,False,168.0,1,1,1,0,1,1,0,0,0,0
3833,17,24,7,56,621,0.42307681249679374,50,1080,1920,9,15,44,3,True,125.0,1,1,1,0,1,0,1,0,0,0
3834,10,24,6,49,504,0.4315828220420903,50,1080,1920,10,13,60,1,True,5.0,1,1,1,0,1,0,1,0,0,0
3835,9,24,10,36,798,0.14437345121057327,50,1080,1920,11,15,26,2,False,175.0,1,1,1,0,1,0,0,1,0,0
3836,12,24,11,23,893,0.2164997034408229,50,1080,1920,17,19,3,3,False,61.0,1,1,1,0,1,0,0,1,0,0
3837,18,24,7,29,739,-0.20708504643689887,50,1080,1920,12,12,71,2,False,97.0,1,1,1,0,1,0,0,1,0,0
3838,14,24,4,26,873,0.5039613968340929,50,1080,1920,10,11,99,2,True,139.0,1,1,1,0,1,0,1,0,0,0
3839,19,24,5,50,903,0.2677112583166402,50,1080,1920,3,12,52,4,True,154.0,1,1,1,0,1,0,0,0,1,0
3840,1,24,7,62,645,0.2014679292251454,50,1080,1920,8,10,6,2,False,77.0,1,1,1,0,1,0,0,0,1,0
3841,5,24,5,23,772,0.3386121380586398,50,1080,1920,11,10,97,3,True,197.0,1,1,1,0,1,0,0,0,1,0
3842,12,24,5,23,900,-0.10232888309350148,50,1080,1920,3,12,14,3,True,77.0,1,1,1,0,1,0,0,0,1,0
3843,16,24,8,24,974,0.3568879221707633,50,1080,1920,15,11,92,2,True,164.0,1,1,1,0,1,0,0,1,0,0
3844,10,24,5,21,552,-0.0012409274137901716,50,1080,1920,14,15,5,1,False,111.0,1,1,1,0,1,0,1,0,0,0
3845,9,24,6,33,783,0.5035100749057424,50,1080,1920,6,15,5,1,True,172.0,1,1,1,0,1,0,0,1,0,0
3846,14,24,5,40,1252,0.2290091255893809,50,1080,1920,15,12,45,3,True,108.0,1,1,1,0,1,0,0,1,0,0
3847,15,24,0,50,1073,-0.17237155975528648,50,1080,1920,8,10,32,3,True,262.0,1,1,1,0,1,0,0,0,1,0
3848,16,24,10,43,598,-0.1789973250518248,50,1080,1920,11,14,49,2,False,90.0,1,1,1,0,1,0,1,0,0,0
3849,15,24,11,31,690,0.12645257514709424,50,1080,1920,12,22,12,3,False,17.0,1,1,1,0,1,0,0,0,1,0
3850,11,24,6,16,634,0.2316433747258053,50,1080,1920,1,16,82,3,False,215.0,1,1,1,0,1,0,1,0,0,0
3851,18,24,5,60,843,0.1736336202869909,50,1080,1920,12,9,79,3,False,22.0,1,1,1,0,1,0,0,1,0,0
3852,1,24,5,47,522,0.5633480732972164,50,1080,1920,11,17,54,2,True,42.0,1,1,1,0,1,0,0,1,0,0
3853,9,24,7,38,1013,0.6144872311691527,50,1080,1920,12,8,72,3,True,124.0,1,1,1,0,1,0,0,0,1,0
3854,9,24,8,30,762,-0.05212405145970777,50,1080,1920,10,15,30,5,True,124.0,1,1,1,0,1,0,0,0,1,0
3855,10,24,5,36,1033,-0.020424385924634667,50,1080,1920,13,10,60,3,True,60.0,1,1,1,0,1,0,0,0,1,0
3856,19,24,7,28,631,0.05205952315534794,50,1080,1920,11,17,19,4,False,275.0,1,1,1,0,1,0,1,0,0,0
3857,3,24,5,16,775,-0.1285459685669285,50,1080,1920,16,12,48,5,True,173.0,1,1,1,0,1,0,0,0,1,0
3858,9,24,5,31,1142,0.17395586395478707,50,1080,1920,12,20,70,5,True,42.0,1,1,1,0,1,1,0,0,0,0
3859,10,24,6,24,771,0.04114783417973436,50,1080,1920,8,8,64,4,True,119.0,1,1,1,0,1,1,0,0,0,0
3860,10,24,9,30,812,0.4222532340585534,50,1080,1920,10,8,78,5,True,150.0,1,1,1,0,1,0,0,1,0,0
3861,9,24,4,36,477,0.755631229045921,50,1080,1920,11,21,25,1,True,189.0,1,1,1,0,1,0,0,0,1,0
3862,12,24,12,38,873,0.046764589027709004,50,1080,1920,11,9,9,1,False,200.0,1,1,1,0,1,1,0,0,0,0
3863,9,24,4,22,892,0.3068533021631631,50,1080,1920,3,11,21,1,False,150.0,1,1,1,0,1,0,0,1,0,0
3864,19,24,5,33,837,0.0677113040740286,50,1080,1920,15,11,4,2,True,134.0,1,1,1,0,1,0,1,0,0,0
3865,8,24,12,52,644,0.12004420670171548,50,1080,1920,16,14,66,4,False,156.0,1,1,1,0,1,0,1,0,0,0
3866,21,24,4,29,310,0.4854383549308281,50,1080,1920,14,9,38,2,True,75.0,1,1,1,0,1,0,0,1,0,0
3867,4,24,4,52,782,0.2364159429768437,50,1080,1920,8,13,18,3,True,10.0,1,1,1,0,1,1,0,0,0,0
3868,8,24,5,46,507,0.11994416202229682,50,1080,1920,11,14,80,3,False,156.0,1,1,1,0,1,0,0,1,0,0
3869,16,24,2,37,716,0.31873731607710465,50,1080,1920,13,9,23,4,True,31.0,1,1,1,0,1,0,0,0,1,0
3870,10,24,3,43,1011,0.2867067670653939,50,1080,1920,10,10,79,2,True,152.0,1,1,1,0,1,1,0,0,0,0
3871,18,24,8,-11,324,0.14881148091261298,50,1080,1920,12,13,45,4,True,73.0,1,1,1,0,1,1,0,0,0,0
3872,10,24,4,80,946,0.7282830630701682,50,1080,1920,11,11,87,2,False,23.0,1,1,1,0,1,1,0,0,0,0
3873,14,24,6,37,991,0.2132970347768748,50,1080,1920,10,7,52,3,True,221.0,1,1,1,0,1,0,1,0,0,0
3874,7,24,8,36,651,0.4620869609400069,50,1080,1920,9,11,10,3,True,229.0,1,1,1,0,1,0,0,0,1,0
3875,0,24,12,47,542,0.06611799921604422,50,1080,1920,13,18,100,3,True,76.0,1,1,1,0,1,0,0,0,1,0
3876,6,24,4,27,518,0.2893904322589288,50,1080,1920,15,13,78,3,False,82.0,1,1,1,0,1,0,0,0,1,0
3877,21,24,4,34,586,0.4346303074010935,50,1080,1920,12,12,98,3,True,41.0,1,1,1,0,1,0,0,0,1,0
3878,-6,24,4,23,688,0.1439321819617795,50,1080,1920,7,13,29,3,False,123.0,1,1,1,0,1,0,0,0,1,0
3879,14,24,9,29,784,-0.194611035276189,50,1080,1920,5,9,17,2,False,7.0,1,1,1,0,1,0,0,1,0,0
3880,7,24,10,32,1006,0.4963329197909016,50,1080,1920,10,9,68,5,False,71.0,1,1,1,0,1,0,0,0,1,0
3881,9,24,11,31,580,0.4191744389550611,50,1080,1920,12,25,4,2,False,107.0,1,1,1,0,1,0,0,0,1,0
3882,15,24,11,44,317,0.4422998011075687,50,1080,1920,12,23,68,3,False,141.0,1,1,1,0,1,1,0,0,0,0
3883,24,24,8,39,206,0.30599790351076184,50,1080,1920,12,11,86,3,True,32.0,1,1,1,0,1,0,0,0,1,0
3884,23,24,5,67,1170,0.19763413869852475,50,1080,1920,17,9,80,2,True,124.0,1,1,1,0,1,0,0,0,1,0
3885,9,24,11,31,829,-0.14417494116553636,50,1080,1920,13,14,3,4,True,284.0,1,1,1,0,1,0,0,1,0,0
3886,13,24,8,26,665,-0.010081129237266992,50,1080,1920,14,15,43,2,False,250.0,1,1,1,0,1,1,0,0,0,0
3887,5,24,5,46,864,0.053209846067327586,50,1080,1920,9,13,52,2,True,77.0,1,1,1,0,1,1,0,0,0,0
3888,13,24,7,22,349,0.19506017096734887,50,1080,1920,15,13,100,3,False,93.0,1,1,1,0,1,1,0,0,0,0
3889,9,24,3,49,411,0.3192382725991625,50,1080,1920,11,15,72,3,True,24.0,1,1,1,0,1,0,1,0,0,0
3890,11,24,10,57,712,0.4401171003723197,50,1080,1920,16,9,39,2,False,167.0,1,1,1,0,1,0,0,0,1,0
3891,8,24,5,38,316,0.2795219745298648,50,1080,1920,18,12,52,3,True,270.0,1,1,1,0,1,0,1,0,0,0
3892,6,24,5,68,478,0.4452008775692088,50,1080,1920,11,12,73,4,True,55.0,1,1,1,0,1,0,0,1,0,0
3893,7,24,9,41,214,0.3174867875311683,50,1080,1920,16,10,30,4,True,59.0,1,1,1,0,1,0,0,1,0,0
3894,6,24,10,45,501,0.1870867500620256,50,1080,1920,18,24,37,3,True,90.0,1,1,1,0,1,0,0,0,1,0
3895,17,24,5,44,821,0.24291695382759554,50,1080,1920,13,11,63,2,False,322.0,1,1,1,0,1,0,0,0,1,0
3896,19,24,6,20,1307,0.3455533608561149,50,1080,1920,13,11,14,1,False,88.0,1,1,1,0,1,1,0,0,0,0
3897,19,24,14,45,731,0.17712035855913144,50,1080,1920,9,21,29,2,False,103.0,1,1,1,0,1,1,0,0,0,0
3898,17,24,6,34,163,0.4464075821477293,50,1080,1920,11,10,15,4,False,55.0,1,1,1,0,1,1,0,0,0,0
3899,14,24,11,30,846,0.5199071140878095,50,1080,1920,9,14,24,3,True,72.0,1,1,1,0,1,0,0,1,0,0
3900,10,24,2,54,653,0.3242391287547536,50,1080,1920,11,29,54,4,False,121.0,1,1,1,0,1,0,0,1,0,0
3901,18,24,9,58,585,0.23154493972029236,50,1080,1920,21,10,24,2,False,8.0,1,1,1,0,1,0,0,1,0,0
3902,9,24,10,56,302,0.38031040000635535,50,1080,1920,22,16,10,2,True,155.0,1,1,1,0,1,1,0,0,0,0
3903,13,24,8,63,789,0.3259658283214964,50,1080,1920,11,11,41,5,True,267.0,1,1,1,0,1,0,0,0,1,0
3904,12,24,3,24,753,0.1289159404027818,50,1080,1920,21,7,59,2,True,92.0,1,1,1,0,1,0,0,1,0,0
3905,11,24,10,27,913,0.2601981361962221,50,1080,1920,8,14,95,1,True,333.0,1,1,1,0,1,0,0,0,1,0
3906,11,24,17,36,794,0.2689473131067194,50,1080,1920,15,14,33,2,False,51.0,1,1,1,0,1,0,0,1,0,0
3907,3,24,9,37,384,0.3378492462858429,50,1080,1920,14,26,39,3,True,152.0,1,1,1,0,1,0,0,0,1,0
3908,13,24,7,28,1033,0.29631827173017544,50,1080,1920,11,8,17,3,True,127.0,1,1,1,0,1,0,0,1,0,0
3909,16,24,8,32,846,0.1858011561500487,50,1080,1920,6,19,13,4,True,105.0,1,1,1,0,1,0,0,1,0,0
3910,15,24,8,23,300,0.0077169318334078816,50,1080,1920,7,15,68,3,True,98.0,1,1,1,0,1,0,0,1,0,0
3911,9,24,11,38,430,0.232838952411861,50,1080,1920,10,17,51,4,False,26.0,1,1,1,0,1,0,0,1,0,0
3912,16,24,7,29,659,-0.27159862269642915,50,1080,1920,11,14,64,4,True,168.0,1,1,1,0,1,0,1,0,0,0
3913,22,24,5,36,1040,0.3350508033967434,50,1080,1920,11,11,2,2,True,135.0,1,1,1,0,1,0,0,0,1,0
3914,10,24,13,41,753,0.20069181886811546,50,1080,1920,16,10,4,2,False,122.0,1,1,1,0,1,1,0,0,0,0
3915,14,24,9,28,575,0.4761823211650939,50,1080,1920,7,8,63,4,True,73.0,1,1,1,0,1,0,1,0,0,0
3916,7,24,5,64,780,0.456601886440777,50,1080,1920,5,16,47,3,True,255.0,1,1,1,0,1,0,0,1,0,0
3917,1,24,11,58,1238,0.04460084765153547,50,1080,1920,10,12,95,4,True,152.0,1,1,1,0,1,0,1,0,0,0
3918,14,24,11,40,486,0.1417999488977287,50,1080,1920,11,13,9,4,False,178.0,1,1,1,0,1,0,0,1,0,0
3919,16,24,9,45,681,-0.07682151649803302,50,1080,1920,8,19,57,3,False,162.0,1,1,1,0,1,0,0,1,0,0
3920,6,24,3,34,788,0.5153458934851732,50,1080,1920,8,12,39,4,False,100.0,1,1,1,0,1,0,0,1,0,0
3921,21,24,8,32,1056,0.2559227636013551,50,1080,1920,9,12,58,2,False,104.0,1,1,1,0,1,0,0,0,1,0
3922,15,24,12,36,865,0.4555702099425738,50,1080,1920,11,11,94,1,True,148.0,1,1,1,0,1,0,0,0,1,0
3923,2,24,4,42,990,0.18757521433996424,50,1080,1920,16,14,51,2,True,146.0,1,1,1,0,1,1,0,0,0,0
3924,6,24,6,33,877,0.3514091619727452,50,1080,1920,5,13,90,4,False,172.0,1,1,1,0,1,0,0,1,0,0
3925,6,24,6,47,688,-0.10069375378180292,50,1080,1920,13,12,13,4,True,152.0,1,1,1,0,1,1,0,0,0,0
3926,18,24,3,33,237,0.2897945220817707,50,1080,1920,10,13,57,4,False,79.0,1,1,1,0,1,0,0,0,1,0
3927,10,24,12,37,801,0.1453083206723024,50,1080,1920,11,11,98,3,False,89.0,1,1,1,0,1,0,1,0,0,0
3928,0,24,10,25,913,-0.2473604530691368,50,1080,1920,8,13,40,4,True,18.0,1,1,1,0,1,0,1,0,0,0
3929,12,24,3,43,492,0.04685128172179021,50,1080,1920,7,8,99,4,False,70.0,1,1,1,0,1,0,0,1,0,0
3930,12,24,9,41,1197,0.1532711350130544,50,1080,1920,9,19,4,3,False,87.0,1,1,1,0,1,0,0,1,0,0
3931,14,24,4,41,673,0.17157271188659234,50,1080,1920,12,15,10,2,False,99.0,1,1,1,0,1,0,1,0,0,0
3932,8,24,2,55,953,0.16987662598977082,50,1080,1920,8,17,2,3,False,117.0,1,1,1,0,1,0,0,0,1,0
3933,8,24,5,35,947,0.19263612011299056,50,1080,1920,14,10,30,2,False,20.0,1,1,1,0,1,0,0,1,0,0
3934,17,24,5,36,669,-1.4967741781089089e-06,50,1080,1920,13,17,57,3,True,106.0,1,1,1,0,1,1,0,0,0,0
3935,15,24,10,20,669,0.17237160637149687,50,1080,1920,14,12,18,1,False,2.0,1,1,1,0,1,0,1,0,0,0
3936,12,24,20,56,911,0.14505032262833967,50,1080,1920,10,7,48,3,True,82.0,1,1,1,0,1,0,0,1,0,0
3937,6,24,15,22,506,0.07307723417325794,50,1080,1920,11,11,63,4,True,10.0,1,1,1,0,1,1,0,0,0,0
3938,16,24,16,60,442,-0.12274344410005912,50,1080,1920,11,13,69,5,False,85.0,1,1,1,0,1,0,0,1,0,0
3939,8,24,3,32,638,0.08141196982130555,50,1080,1920,18,13,26,3,True,127.0,1,1,1,0,1,0,0,0,1,0
3940,5,24,6,46,276,-0.07512565253595246,50,1080,1920,18,12,41,3,False,216.0,1,1,1,0,1,1,0,0,0,0
3941,21,24,25,39,739,-0.03939057386466265,50,1080,1920,15,11,12,2,False,73.0,1,1,1,0,1,0,0,1,0,0
3942,8,24,3,49,698,0.3745785829390232,50,1080,1920,17,13,85,1,True,24.0,1,1,1,0,1,0,1,0,0,0
3943,7,24,11,35,852,-0.08535970036519913,50,1080,1920,9,9,3,3,False,175.0,1,1,1,0,1,0,0,0,1,0
3944,9,24,10,42,908,0.12394153346838856,50,1080,1920,8,11,10,2,False,33.0,1,1,1,0,1,0,1,0,0,0
3945,4,24,8,45,1166,0.6018500479050494,50,1080,1920,11,18,41,2,True,250.0,1,1,1,0,1,0,1,0,0,0
3946,15,24,5,53,835,0.3408376508119348,50,1080,1920,15,15,9,4,True,185.0,1,1,1,0,1,0,1,0,0,0
3947,15,24,11,42,909,0.5664561659474676,50,1080,1920,16,9,46,2,False,173.0,1,1,1,0,1,0,1,0,0,0
3948,12,24,10,44,951,0.17449513986946658,50,1080,1920,13,15,92,4,True,118.0,1,1,1,0,1,0,0,1,0,0
3949,14,24,4,21,531,-0.05877723353073705,50,1080,1920,12,12,50,1,True,152.0,1,1,1,0,1,0,1,0,0,0
3950,15,24,4,57,644,0.20001041272784176,50,1080,1920,11,5,55,4,True,97.0,1,1,1,0,1,0,0,1,0,0
3951,6,24,11,45,1025,0.1357819602611948,50,1080,1920,5,8,77,3,False,12.0,1,1,1,0,1,0,0,0,1,0
3952,14,24,10,40,519,-0.23878120277382694,50,1080,1920,6,12,69,3,True,121.0,1,1,1,0,1,0,0,0,1,0
3953,4,24,6,33,900,0.1723658505936944,50,1080,1920,11,14,5,4,False,33.0,1,1,1,0,1,0,0,0,1,0
3954,1,24,8,45,789,-0.31051466026869257,50,1080,1920,17,13,73,4,True,52.0,1,1,1,0,1,0,0,0,1,0
3955,20,24,18,33,848,0.052534989256386944,50,1080,1920,7,11,41,3,True,347.0,1,1,1,0,1,0,0,0,1,0
3956,11,24,9,47,644,-0.06032639272248256,50,1080,1920,12,15,32,3,True,26.0,1,1,1,0,1,0,0,0,1,0
3957,19,24,6,36,1049,0.3624296082290519,50,1080,1920,7,16,29,1,False,165.0,1,1,1,0,1,0,0,1,0,0
3958,22,24,1,48,843,0.12553829590134502,50,1080,1920,10,10,98,3,False,15.0,1,1,1,0,1,0,1,0,0,0
3959,11,24,3,47,632,0.591383117523149,50,1080,1920,13,13,90,2,False,85.0,1,1,1,0,1,0,0,1,0,0
3960,9,24,14,28,1134,0.7241950721891897,50,1080,1920,10,11,98,2,True,32.0,1,1,1,0,1,1,0,0,0,0
3961,13,24,7,32,572,0.3059172103224067,50,1080,1920,12,16,89,3,True,191.0,1,1,1,0,1,0,1,0,0,0
3962,9,24,8,38,1591,0.21318187591478088,50,1080,1920,10,18,8,3,True,35.0,1,1,1,0,1,1,0,0,0,1
3963,15,24,11,35,509,0.3268050787096538,50,1080,1920,8,17,78,2,False,79.0,1,1,1,0,1,1,0,0,0,0
3964,10,24,19,30,431,0.03636415062532194,50,1080,1920,5,12,69,3,True,306.0,1,1,1,0,1,0,0,0,1,0
3965,12,24,7,41,555,0.05426130627558395,50,1080,1920,10,10,6,3,False,125.0,1,1,1,0,1,1,0,0,0,0
3966,10,24,8,56,656,0.7205163692611152,50,1080,1920,13,21,38,2,True,43.0,1,1,1,0,1,0,1,0,0,0
3967,5,24,9,33,963,-0.0408488837226873,50,1080,1920,16,13,13,4,False,159.0,1,1,1,0,1,1,0,0,0,0
3968,6,24,8,59,560,0.1161801190895452,50,1080,1920,5,14,48,3,True,132.0,1,1,1,0,1,1,0,0,0,0
3969,12,24,8,33,583,0.40985661020060293,50,1080,1920,11,12,39,2,False,28.0,1,1,1,0,1,0,1,0,0,0
3970,9,24,5,23,509,0.3635246170602709,50,1080,1920,15,9,50,4,True,11.0,1,1,1,0,1,0,0,1,0,0
3971,10,24,4,38,923,-0.18977506594520085,50,1080,1920,13,16,99,3,True,155.0,1,1,1,0,1,0,0,1,0,0
3972,8,24,3,46,914,0.058592351486604376,50,1080,1920,5,9,5,5,False,109.0,1,1,1,0,1,0,1,0,0,0
3973,12,24,8,33,532,0.2718446057372057,50,1080,1920,15,7,48,3,False,57.0,1,1,1,0,1,0,0,1,0,0
3974,10,24,12,37,1168,-0.07254768310796189,50,1080,1920,12,16,51,4,True,60.0,1,1,1,0,1,0,0,1,0,0
3975,13,24,5,35,551,0.3557063431659682,50,1080,1920,6,30,11,3,True,172.0,1,1,1,0,1,0,0,1,0,0
3976,18,24,10,47,1111,0.09945963858671752,50,1080,1920,11,19,5,4,False,29.0,1,1,1,0,1,1,0,0,0,0
3977,20,24,13,26,576,0.26472019619347914,50,1080,1920,13,7,39,3,False,68.0,1,1,1,0,1,0,0,0,1,0
3978,18,24,19,58,1043,0.2115194985341556,50,1080,1920,15,5,83,4,False,118.0,1,1,1,0,1,0,0,1,0,0
3979,14,24,8,29,809,0.2721970359525426,50,1080,1920,9,9,32,2,True,108.0,1,1,1,0,1,1,0,0,0,0
3980,14,24,3,32,1214,0.422854007711968,50,1080,1920,9,14,93,4,True,3.0,1,1,1,0,1,0,0,0,1,0
3981,3,24,5,33,953,-0.22507299463533048,50,1080,1920,12,12,48,4,False,307.0,1,1,1,0,1,0,0,0,1,0
3982,8,24,9,43,771,0.37386676511012895,50,1080,1920,5,10,26,3,True,37.0,1,1,1,0,1,0,0,0,1,0
3983,7,24,4,22,1209,-0.06389679766947101,50,1080,1920,10,13,85,2,True,138.0,1,1,1,0,1,0,0,0,1,0
3984,7,24,4,50,433,0.50486849790498,50,1080,1920,12,10,51,4,False,32.0,1,1,1,0,1,0,0,0,1,0
3985,12,24,7,26,863,0.3410568069124354,50,1080,1920,13,12,41,2,False,115.0,1,1,1,0,1,1,0,0,0,0
3986,6,24,6,41,1086,-0.0970051926879027,50,1080,1920,7,11,25,4,True,238.0,1,1,1,0,1,1,0,0,0,0
3987,10,24,7,38,977,0.5201892570151674,50,1080,1920,15,14,16,5,False,177.0,1,1,1,0,1,0,0,1,0,0
3988,13,24,10,29,1044,0.19487968590351126,50,1080,1920,11,12,97,4,True,42.0,1,1,1,0,1,0,0,0,1,0
3989,6,24,13,45,510,0.1891363151769672,50,1080,1920,5,14,49,3,False,34.0,1,1,1,0,1,1,0,0,0,0
3990,10,24,14,35,632,0.3573419779181966,50,1080,1920,8,12,81,2,True,24.0,1,1,1,0,1,0,0,0,1,0
3991,7,24,3,39,713,0.6850501706110268,50,1080,1920,20,14,23,5,False,186.0,1,1,1,0,1,0,1,0,0,0
3992,8,24,5,33,923,0.4402976960280145,50,1080,1920,12,10,14,3,True,38.0,1,1,1,0,1,1,0,0,0,0
3993,25,24,4,54,737,-0.005020695663995768,50,1080,1920,9,11,27,1,False,190.0,1,1,1,0,1,0,1,0,0,0
3994,8,24,2,49,716,0.094293012815777,50,1080,1920,9,26,65,3,True,183.0,1,1,1,0,1,1,0,0,0,0
3995,12,24,8,22,493,0.4792729607808239,50,1080,1920,10,17,7,4,False,114.0,1,1,1,0,1,0,1,0,0,0
3996,19,24,11,40,1209,0.01102903234250016,50,1080,1920,14,16,27,4,False,20.0,1,1,1,0,1,1,0,0,0,0
3997,13,24,5,47,145,0.2513301313607056,50,1080,1920,13,13,61,1,True,3.0,1,1,1,0,1,0,0,1,0,0
3998,13,24,4,44,1118,0.4957413210271011,50,1080,1920,12,21,6,3,False,141.0,1,1,1,0,1,0,0,0,1,0
3999,9,24,8,48,994,-0.1511110423381091,50,1080,1920,10,8,59,2,False,96.0,1,1,1,0,1,0,1,0,0,0
4000,8,24,7,43,1148,-0.041128628319215765,50,1080,1920,17,15,70,3,True,82.0,1,1,1,0,1,0,0,1,0,0
4001,24,24,4,51,667,0.17381822967263832,50,1080,1920,17,15,81,3,False,4.0,1,1,1,0,1,0,0,0,1,0
4002,11,24,5,58,560,-0.27587832918677835,50,1080,1920,15,10,98,2,False,80.0,1,1,1,0,1,0,0,0,1,0
4003,11,24,4,50,677,0.2643315500096478,50,1080,1920,13,21,84,3,False,95.0,1,1,1,0,1,0,0,1,0,0
4004,9,24,6,45,1087,0.4051390361823172,50,1080,1920,16,15,98,1,True,36.0,1,1,1,0,1,0,1,0,0,0
4005,17,24,8,53,395,0.14196639411966078,50,1080,1920,9,15,26,4,False,187.0,1,1,1,0,1,0,0,1,0,0
4006,7,24,6,21,445,0.2883742917968721,50,1080,1920,12,13,39,2,True,220.0,1,1,1,0,1,0,0,0,1,0
4007,12,24,9,35,596,0.3824339486436867,50,1080,1920,11,16,98,5,False,140.0,1,1,1,0,1,0,1,0,0,0
4008,15,24,5,50,992,0.17028124166159858,50,1080,1920,11,14,20,3,False,231.0,1,1,1,0,1,0,0,1,0,0
4009,11,24,9,56,1345,0.2268417192673069,50,1080,1920,11,13,42,2,False,77.0,1,1,1,0,1,0,0,1,0,0
4010,14,24,5,45,719,0.3924072344867296,50,1080,1920,12,12,47,4,False,47.0,1,1,1,0,1,0,0,1,0,0
4011,10,24,9,16,979,0.29488806539523355,50,1080,1920,8,8,21,2,True,82.0,1,1,1,0,1,1,0,0,0,0
4012,10,24,15,40,630,0.034933842221934575,50,1080,1920,11,13,63,2,False,108.0,1,1,1,0,1,0,0,1,0,0
4013,14,24,10,24,840,-0.04914250990037673,50,1080,1920,15,15,80,3,True,117.0,1,1,1,0,1,0,0,1,0,0
4014,15,24,7,54,762,0.4625697517071344,50,1080,1920,4,14,21,3,False,43.0,1,1,1,0,1,0,1,0,0,0
4015,9,24,16,49,521,-0.051467136716816936,50,1080,1920,14,7,80,4,False,134.0,1,1,1,0,1,0,1,0,0,0
4016,13,24,14,26,869,0.30575464777712896,50,1080,1920,14,10,54,5,False,125.0,1,1,1,0,1,0,0,0,1,0
4017,11,24,4,44,582,0.38366462125544143,50,1080,1920,12,9,27,2,True,229.0,1,1,1,0,1,0,0,0,1,0
4018,9,24,7,56,709,0.5497301125082041,50,1080,1920,8,14,90,3,True,210.0,1,1,1,0,1,0,1,0,0,0
4019,8,24,9,23,505,0.2126138843835699,50,1080,1920,15,19,53,4,False,170.0,1,1,1,0,1,0,0,1,0,0
4020,14,24,11,49,341,0.29888292522771914,50,1080,1920,3,13,60,4,False,0.0,1,1,1,0,1,0,0,1,0,0
4021,11,24,5,67,823,0.18404683588487164,50,1080,1920,22,10,9,3,True,31.0,1,1,1,0,1,0,0,1,0,0
4022,18,24,4,50,542,0.3856656879427731,50,1080,1920,13,8,90,4,True,145.0,1,1,1,0,1,0,1,0,0,0
4023,14,24,6,45,859,0.062406542933100315,50,1080,1920,12,15,54,3,False,1.0,1,1,1,0,1,0,0,1,0,0
4024,12,24,12,56,85,-0.07558192460172149,50,1080,1920,8,12,92,3,False,47.0,1,1,1,0,1,0,1,0,0,0
